           Lore1	           Lore2	          Lore10	         Lore100	
        0.844855	        -1.16861	         3.44447	       -0.588315	
        0.386846	        0.148712	        -48.2602	        -5.83499	
        0.165339	        0.483414	        -1.11799	       -0.307688	
         3.76091	         1.75074	         1.48692	       -0.227743	
       -0.229356	        0.584601	         2.10294	        0.642113	
         1.09587	         1.22434	        0.612631	      -0.0508767	
        0.859723	         1.30981	         2.49226	        0.872984	
        0.673698	          1.1505	       -0.847654	        -1.32541	
       -0.989804	         3.13771	        0.177507	       -0.630148	
       0.0202138	      -0.0735481	        0.509552	        -3.06296	
        -3.28261	        -1.89323	        0.389401	        -6.08972	
        -0.56959	       -0.431189	        -5.56838	       -0.594994	
        -4.16888	        -4.47372	        0.284226	        -1.77093	
        -2.40598	         8.17634	         1.14931	         1.31425	
         6.02146	         7.40222	         1.46939	        0.999786	
        0.802674	       -0.448429	       -0.976829	        0.104148	
        0.208818	         4.52854	       -0.778672	        -2.25342	
        0.230282	        0.194518	        -2.50653	          0.6213	
         2.61338	         1.80098	         1.16867	         1.62123	
       0.0663242	        -1.30977	        -4.54907	       -0.207299	
          -1.309	       -0.527641	       -0.123386	        -0.23467	
        0.628024	       -0.880637	       -0.355128	       -0.146512	
        -3.36865	        -1.37502	       -0.413703	         4.38881	
        -1.18988	        -0.79065	       -0.354996	        0.313718	
       -0.494037	        -2.52161	        0.577365	        0.942942	
        -1.36112	        -1.32811	       -0.143768	         1.68125	
        -3.16416	        -2.24222	        -0.97792	       -0.199086	
          -5.319	        -5.12089	       -0.101423	       -0.650576	
       -0.776047	        0.840493	        -1.72272	       -0.459652	
        0.149082	        0.676431	        -13.8758	        -1.44259	
         -2.9729	        -1.70748	        0.585585	       -0.817801	
       -0.908051	        -5.78319	        -1.27435	        0.738627	
        -7.11905	        -1.37011	          1.3873	        0.282612	
        0.748068	         1.36859	        0.981892	       -0.202733	
        -1.20805	        -1.09042	        -1.35111	         11.8939	
         1.85293	         1.63849	        0.737612	       -0.739759	
       -0.345679	       -0.310124	        0.580127	         1.13672	
         4.19467	         2.04917	          3.9689	         1.16678	
         8.44044	         3.03763	        0.504638	      0.00732314	
       0.0326026	        0.278044	        0.551498	         1.97474	
       -0.368184	        0.102838	        0.169102	         6.85039	
         5.01439	         3.69037	        0.834225	        -3.99555	
       -0.706455	       -0.470716	       -0.459344	        -5.29319	
       -0.331715	       -0.641816	        -1.38808	        0.407135	
        -1.19854	        -2.05495	         0.57437	         1.38599	
        0.161579	        0.612879	       -0.397449	       -0.345872	
       -0.995969	          7.2267	         1.90763	       -0.972172	
         2.11955	         1.00018	        0.699131	       -0.303587	
        0.614043	        0.420907	        0.558741	        -1.86083	
        -9.30951	        -13.1089	        -4.95281	        -3.32437	
        0.989961	        -1.11918	       -0.469858	        0.333834	
        -2.20915	        -1.27845	         0.31801	        -9.36473	
        -2.71194	         -4.5565	        -1.43922	       -0.121665	
         1.29678	        0.944027	        -2.05211	      -0.0648533	
       -0.728276	       0.0185377	        -4.02019	         1.14568	
         2.63344	         1.91486	        0.689703	         4.30482	
         0.12107	       0.0775937	         1.01972	        0.717427	
        -5.18029	        -2.19085	         2.88125	       -0.668205	
         2.69807	         1.13046	        -1.20751	         1.70064	
        0.778017	        0.535911	         1.60124	        0.256196	
        -9.16097	        -3.81572	         2.39406	        0.973709	
       -0.267646	       -0.267408	        -2.33776	        0.658034	
         1.35379	         2.63581	         1.01338	        0.559445	
       -0.667915	       -0.639473	        -1.68431	        0.307617	
       -0.439757	         -13.736	        -3.23693	       -0.393985	
         1.81606	          1.1759	        -5.96323	       -0.497739	
         -1.1314	       -0.139871	       -0.409229	        0.365724	
         1.96018	         1.08758	      -0.0475279	         12.5855	
       -0.308902	       0.0602772	       -0.804321	        -0.98914	
        0.498352	      -0.0408824	        -0.52137	      -0.0858937	
         1.34753	       -0.031061	       -0.824016	        -1.96329	
       -0.689654	        -0.61907	       -0.178244	       -0.108431	
        0.164974	        -0.33244	        0.211978	        0.802142	
       -0.791996	       -0.433011	         1.81352	         720.058	
       -0.722657	       -0.721921	       -0.152594	        0.167855	
       -0.666638	       -0.349171	         1.60972	         5.66945	
        0.136344	          1.3322	        0.428449	        0.333446	
        -1.07446	       -0.737472	          -1.023	        -2.38985	
        0.781632	         2.75541	        0.377342	        0.157365	
         8.39261	         4.26436	         3.06278	       -0.293587	
         4.98322	         2.96348	         1.12056	       -0.346562	
       -0.343676	       -0.268292	         2.21799	       -0.813114	
        0.636491	        0.386008	        0.542145	       -0.332964	
        -1.36778	      -0.0961044	        -1.86071	      -0.0599316	
        0.167261	       0.0781205	       0.0870589	        -1.23345	
       -0.787873	         2.31905	       -0.636324	        -1.48091	
        -3.57776	       -0.927834	      -0.0303837	        -1.99256	
       -0.778639	       -0.918282	        -2.38626	        -5.73601	
         -1.2906	        -2.01331	       -0.212619	        0.667526	
      -0.0623675	         286.623	         56.8793	         22.8547	
        -2.54243	        -1.72067	        0.195389	          1.0383	
        0.100333	       -0.767022	         0.39246	        -1.69264	
      -0.0817142	         1.52377	       -0.236987	          7.5701	
         16.5436	         8.33891	         1.71743	         1.02316	
         0.71974	         1.30093	         1.29585	        0.503128	
        -4.79545	        -2.81865	       -0.327048	         0.20579	
        -1.14713	       -0.643306	        -0.52626	        -3.27754	
      -0.0864615	        0.077041	         4.63716	        -0.72345	
       -0.523716	        -1.38556	      -0.0261084	         -3.4873	
         3.01365	         -21.113	        -4.07285	         1.77323	
        0.705851	        0.401753	        0.383693	        -2.48303	
         1.27248	         1.04547	        0.806588	        0.757737	
         1.94764	         2.08333	        0.381647	        0.554423	
        -2.84734	        -2.39807	       -0.951777	         0.17786	
        0.922556	       -0.101554	         7.02883	        -3.77569	
         2.45619	        0.103163	        0.889226	        0.527239	
        0.272847	         9.95384	          2.0285	       -0.141669	
        -2.58119	        0.025953	        -1.54766	       -0.984867	
         1.21537	       -0.115972	        -5.98892	       -0.134003	
        0.132512	        0.373749	       -0.907593	         0.41579	
        0.443775	        0.163954	        0.314054	        0.421663	
        -27.7209	        -13.9477	         -3.3342	       -0.141626	
       -0.410883	         1.44298	        0.788516	          2.4508	
        0.284393	        -1.60145	        -1.44166	       0.0244867	
        0.680287	        0.436569	        0.331186	        -5.96894	
        -5.23716	        -1.00074	        0.852672	         -2.1587	
        -2.50555	        0.789715	         0.51141	         1.90115	
      -0.0560302	       -0.392905	         -1.1574	         1.92762	
       -0.373053	       -0.163338	       -0.129819	       -0.461171	
         30.2989	         15.4901	         2.57242	       -0.130195	
       -0.301517	       -0.324195	         6.36173	        0.229316	
         7.44395	         3.94431	        0.578144	         1.12152	
       -0.646277	       0.0936929	       -0.412018	         23.8268	
       -0.766616	        -1.49083	        -1.54841	       -0.234538	
        -2.20454	        -1.19669	         10.0562	        0.280279	
        0.563454	         1.08599	       0.0538402	        0.196165	
        0.152295	        0.575465	       0.0490108	         3.11327	
       -0.968834	         6.32031	       -0.182432	        -0.84393	
        -1.45734	        -1.21286	        -2.29062	        -1.11241	
       -0.221129	         1.22269	        0.369208	        -1.08547	
         0.19513	     -0.00107844	        0.405646	        0.601619	
         1.81139	        0.361037	        0.117953	        -6.12615	
        -2.64094	       -0.762906	       0.0914496	        -5.35151	
        -2.17033	       -0.228586	       -0.507038	       -0.145799	
        0.948153	         2.43106	        -1.23518	         1.13029	
        -0.33565	         15.8447	         3.03532	         0.24243	
        -3.34942	        -1.81061	       -0.100825	       -0.241511	
        0.641515	       -0.160746	        0.132735	         1.03309	
