           unif1	           unif2	          unif10	         unif100	
        0.791264	        0.550101	        0.501149	        0.512026	
        0.553651	        0.487917	        0.417637	        0.507121	
        0.308212	        0.507842	         0.52524	        0.512284	
        0.798282	        0.606337	        0.481568	        0.527348	
        0.324775	        0.528267	        0.577371	        0.434916	
        0.172028	        0.179768	        0.504378	        0.524258	
        0.439264	        0.461821	        0.388776	        0.431227	
         0.47721	        0.730492	        0.534882	        0.503049	
        0.137034	        0.321629	        0.384586	        0.492517	
        0.149176	        0.228643	        0.441537	        0.519774	
        0.542558	        0.443017	        0.422299	        0.510912	
        0.201969	         0.48645	        0.571328	        0.496659	
        0.298827	        0.246238	        0.326642	        0.505831	
         0.68203	        0.554289	        0.526149	        0.505522	
        0.325714	        0.237622	        0.451355	        0.499376	
        0.527446	         0.68536	        0.449692	        0.498793	
        0.632216	        0.318808	        0.452317	        0.483686	
        0.991541	        0.746876	        0.449938	        0.508055	
        0.666938	        0.421633	        0.453563	        0.506465	
        0.562925	        0.761025	        0.650433	        0.554369	
        0.143693	        0.108613	        0.344034	        0.434224	
        0.690828	        0.639282	        0.369033	        0.454025	
        0.270954	        0.217105	        0.426633	        0.493104	
        0.222852	        0.316093	        0.460426	        0.487695	
        0.916989	        0.891659	        0.608672	          0.5086	
        0.787426	         0.51884	        0.330373	        0.441938	
         0.70798	        0.717885	        0.501891	        0.498291	
        0.256442	        0.171413	        0.350842	        0.476423	
           0.137	        0.168912	        0.625246	        0.463666	
        0.901404	        0.683842	        0.596701	        0.514942	
        0.143719	        0.111699	         0.33943	        0.488006	
        0.246603	         0.26929	        0.491951	        0.502201	
        0.693543	        0.734085	        0.574423	        0.470975	
        0.561333	        0.769993	        0.574509	        0.478326	
        0.491042	        0.390347	        0.517918	         0.48087	
        0.255244	        0.354152	         0.63584	        0.513217	
        0.786594	        0.534118	        0.485239	        0.515652	
        0.515327	         0.34554	        0.534167	        0.510237	
        0.794328	         0.51919	        0.479942	        0.499808	
        0.326541	        0.439668	        0.416798	        0.488557	
        0.508052	        0.629376	        0.557222	        0.537578	
        0.565845	        0.464682	        0.482412	        0.503388	
         0.76447	         0.68788	        0.469125	        0.478612	
        0.421576	        0.511591	        0.511277	        0.493456	
        0.487412	        0.296709	          0.4175	        0.510081	
        0.237056	        0.471895	        0.499264	        0.489292	
        0.729204	         0.48666	        0.298461	        0.472773	
        0.107359	        0.333356	        0.387833	        0.435964	
         0.43228	        0.486654	          0.5121	        0.542677	
        0.875954	        0.691346	        0.510498	         0.52585	
        0.406348	        0.390738	        0.464647	        0.494192	
        0.302519	        0.521357	        0.466757	        0.468609	
        0.435514	        0.299702	        0.361989	        0.442742	
        0.868095	         0.57284	        0.590458	        0.506469	
         0.24711	         0.37713	        0.458405	        0.552402	
        0.213799	        0.424034	         0.38456	        0.513997	
       0.0185426	        0.332989	        0.484875	        0.488796	
        0.341827	        0.287565	         0.36686	        0.497869	
        0.376993	        0.275544	         0.34759	        0.477377	
        0.186423	        0.240585	        0.387075	        0.562492	
        0.388793	        0.209031	        0.434234	        0.511165	
         0.89879	        0.593131	          0.5493	        0.489403	
        0.970894	        0.842821	        0.603672	        0.581153	
        0.222688	        0.499017	        0.704558	        0.486507	
         0.75526	        0.466922	        0.572348	        0.494051	
        0.931823	        0.469193	        0.577566	        0.515063	
        0.168368	        0.168181	        0.322047	        0.501655	
         0.36386	         0.50887	        0.522252	        0.483523	
        0.811188	        0.502301	        0.502742	        0.479912	
        0.394193	        0.544814	        0.367026	        0.487981	
        0.140149	        0.327105	        0.515525	        0.439992	
        0.728448	        0.521736	        0.460852	        0.504531	
        0.791348	         0.70768	        0.461679	        0.469883	
        0.417458	        0.210194	        0.429933	        0.514688	
        0.776955	        0.511536	         0.64487	        0.523907	
         0.78457	        0.664472	        0.515043	        0.522765	
        0.571952	        0.305282	         0.42419	        0.483697	
        0.921638	        0.573543	         0.61846	         0.51265	
        0.649354	        0.823826	        0.640811	        0.540273	
        0.216013	        0.128821	        0.437821	        0.507532	
         0.92621	         0.59035	        0.627347	        0.523977	
         0.83449	        0.664765	        0.643731	        0.520861	
        0.689529	        0.525437	        0.462661	        0.487718	
        0.612416	        0.761311	        0.557869	        0.518911	
        0.693822	        0.517221	        0.555644	        0.481451	
        0.281305	        0.608709	        0.582566	         0.56185	
         0.62269	        0.616847	        0.567499	        0.479565	
       0.0468618	       0.0343189	        0.412545	        0.501577	
        0.778121	        0.460809	        0.567611	        0.521706	
        0.199168	        0.530727	        0.428674	        0.548167	
       0.0216718	        0.373993	        0.512316	         0.50385	
        0.553416	        0.609892	        0.586644	        0.491916	
        0.653696	        0.363356	        0.360264	        0.476745	
        0.377234	         0.38603	         0.34766	        0.552065	
         0.31087	        0.404289	        0.405128	         0.50168	
         0.51821	        0.330371	        0.365271	        0.424876	
        0.647284	        0.715233	        0.653422	        0.515452	
